,deal,description,entrepreneurs,location,askedFor,exchangeForStake,valuation,title,Multiple Entreprenuers,year,cat_Business Services,cat_Children/Education,cat_Fashion/Beauty,cat_Fitness/Sports/Outdoors,cat_Food and Beverage,cat_Green/CleanTech,cat_Health/Wellness,cat_Lifestyle/Home,cat_Media/Entertainment,cat_Novelties,cat_Pet Products,cat_Software/Tech,cat_Travel
300,1.0,Specialist chilled and frozen transport services,Anthony Coates-Smith & Alistair Turner,0,216000.0,23.0,939130.4347826086,Igloo,0,2007.0,1,0,0,0,0,0,0,0,0,0,0,0,0
301,1.0,Spicy BBQ sauce,Levi Roots,0,67500.0,40.0,168750.0,Reggae Reggae Sauce,0,2007.0,0,0,0,0,1,0,0,0,0,0,0,0,0
302,0.0,Device that cuts off electric current to home appliances on stand-by,Peter Ensinger and David Baker,0,135000.0,50.0,270000.0,Standby Saver,1,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0
303,0.0,Emergency light,Chris Haines,0,128250.00000000001,30.0,427500.00000000006,Safe-T-First,0,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0
304,1.0,Perfumes from historical times which are re-created for today,David Pybus,0,108000.0,40.0,270000.0,Scents of Time,0,2007.0,0,0,1,0,0,0,0,0,0,0,0,0,0
305,0.0,Video production service turning home videos into biopics,Richard Williamson,0,337500.0,25.0,1350000.0,EDV Videos,0,2007.0,1,0,0,0,0,0,0,0,0,0,0,0,0
306,1.0,Plastic housing that protects cable connections,Peter Moule,0,202500.0,32.0,632812.5,ElectroExpo,0,2007.0,0,0,0,0,0,0,0,1,0,0,0,0,0
307,0.0,Events company,Celia Norowzian & Ian Forshew,0,67500.0,25.0,270000.0,Beach Break Live,0,2007.0,0,0,0,0,0,0,0,0,1,0,0,0,0
308,1.0,Mobile gold plating service,Laban Roomes,0,81000.0,40.0,202500.0,Goldgenie,0,2007.0,1,0,0,0,0,0,0,0,0,0,0,0,0
309,0.0,"A water transport, sanitation and storage device for the developing world",Amanda Jones & James Brown,0,67500.0,10.0,675000.0,Red Button Design,1,2007.0,0,0,0,0,0,0,0,0,0,1,0,0,0
310,0.0,A device to rescue items that have been lost overboard.,James Halliburton,0,270000.0,25.0,1080000.0,Water Buoy,0,2007.0,0,0,0,0,0,0,0,0,0,1,0,0,0
311,0.0,An online takeaway ordering service,Shane Lake and Tony Charles,0,135000.0,50.0,270000.0,HungryHouse,1,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0
312,1.0,Personalisable doll,Sarah Lu,0,47250.0,45.0,105000.0,youdoodoll,0,2007.0,0,0,0,0,0,0,0,0,1,0,0,0,0
313,1.0,Gaming referral website,Emmie Matthews & Ed Stevens,0,270000.0,30.0,900000.0,Gaming Alerts,0,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0
314,1.0,UV Sterilising system for shower heads,Ian Helmore,0,195750.0,40.0,489375.0,Steri Spray,0,2007.0,0,0,0,0,0,0,0,1,0,0,0,0,0
315,1.0,Caribbean ready meals made using genuine Jamaican and Trinidadian recipes,Mark and Eleanor Davis,0,135000.0,50.0,270000.0,Caribbean Ready Meals,1,2007.0,0,0,0,0,1,0,0,0,0,0,0,0,0
316,0.0,Hooded towel aid for bathing babies,Helen Wooldridge and Polly Marsh,0,135000.0,40.0,337500.0,Cuddledry,1,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0
317,1.0,Products that help children at school,Mark Champkins,0,135000.0,40.0,337500.0,Concentrate Design,0,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0
318,1.0,Environmentally friendly haulage company,Jerry Mantalvanos & Paul Merker,0,135000.0,40.0,337500.0,JPM Eco Logistics,0,2007.0,0,0,0,0,0,1,0,0,0,0,0,0,0
319,1.0,A dog treadmill,Sammy French,0,135000.0,50.0,270000.0,Fit Fur Life,0,2007.0,0,0,0,0,0,0,0,0,0,0,1,0,0
320,1.0,Functional pieces of furniture from waste objects,Max McMurdo,0,67500.0,30.0,225000.0,Reestore,0,2007.0,0,0,0,0,0,0,0,1,0,0,0,0,0
321,0.0,A fold-away screen that acts as a cushion and sun shade,Jamie Jenkinson,0,135000.0,40.0,337500.0,Cush'n'Shade,0,2007.0,0,0,0,0,0,0,0,0,0,1,0,0,0
322,1.0,Unique recycled packaging company,Christian Richardson & Rachel Watkyn,0,81000.0,40.0,202500.0,Tiny Box,0,2008.0,0,0,0,0,0,1,0,0,0,0,0,0,0
323,1.0,"Temporary, easy-to-install blinds","Dominic Lawrence, Simeone Salik & Janice Dalton",0,54000.0,50.0,108000.0,Blindsinabox,1,2008.0,0,0,0,0,0,0,0,1,0,0,0,0,0
324,1.0,Storage solution for pushchairs,Charlotte Evans & Caroyln Jarvis,0,108000.0,30.0,360000.0,Buggy Boot,0,2008.0,0,0,0,0,0,0,0,1,0,0,0,0,0
325,1.0,Waste-free cable-tie,Andrew Harsley,0,202500.0,50.0,405000.0,Rapstrap,0,2008.0,0,0,0,0,0,0,0,0,0,1,0,0,0
326,1.0,Portable whiteboard in the form of a roll,Neil and Laura Westwood,0,135000.0,40.0,337500.0,Magic Whiteboard,1,2008.0,0,0,0,0,0,0,0,0,0,1,0,0,0
327,0.0,Toastabags,Guy Unwin & Caroline Kavanagh,0,270000.0,40.0,675000.0,Planit Products,0,2008.0,0,0,0,0,0,0,0,0,0,1,0,0,0
328,1.0,Events management company,Julia Charles & Amy Goldthorpe,0,101250.0,40.0,253125.0,D4M Ltd,0,2008.0,0,0,0,0,0,0,0,0,1,0,0,0,0
329,1.0,A music band,Jamie Turner,0,101250.0,30.0,337500.0,Hamfatter,0,2008.0,0,0,0,0,0,0,0,0,1,0,0,0,0
330,1.0,Collection of 18 sculptures,Guy Portelli,0,108000.0,25.0,432000.0,Guy Portelli Sculpture Studio,0,2008.0,0,0,0,0,0,0,0,1,0,0,0,0,0
331,1.0,Device designed to eliminate a 'soggy middle',Raymond Smith,0,67500.0,30.0,225000.0,Magic Pizza,0,2008.0,0,0,0,0,0,0,0,0,0,1,0,0,0
332,0.0,Online jewellery retailer,Clive Billing,0,344250.0,40.0,860625.0,Diamond Geezer,0,2008.0,0,0,0,0,0,0,0,0,0,0,0,1,0
333,1.0,Fashion designer,Victoria McGrane,0,101250.0,35.0,289285.71428571426,Neurotica,0,2008.0,1,0,0,0,0,0,0,0,0,0,0,0,0
334,0.0,Glow in the dark products,Ming Yun,0,54000.0,30.0,180000.0,Light Emotions,0,2008.0,0,0,0,0,0,0,0,0,0,1,0,0,0
335,0.0,Misfuelling prevention device,Michael Cotton,0,337500.0,25.0,1350000.0,DDN Ltd,0,2008.0,0,0,0,0,0,0,0,0,0,1,0,0,0
336,0.0,Organised children’s party planning,Andy Hurwitz and Naomi Timperley,0,135000.0,40.0,337500.0,Baby Loves Disco,1,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0
337,1.0,Construction waste recycling service,Paul Tinton,0,270000.0,40.0,675000.0,ProWaste Management Services,0,2008.0,0,0,0,0,0,1,0,0,0,0,0,0,0
338,0.0,Sandals with interchangeable uppers,Jane Rafter,0,101250.0,40.0,253125.0,Slinks,0,2009.0,0,0,1,0,0,0,0,0,0,0,0,0,0
339,1.0,Online community for sharing recipes with friends and family,Carol Savage,0,135000.0,15.0,900000.0,MyDish.co.uk,0,2009.0,0,0,0,0,0,0,0,0,0,0,0,1,0
340,0.0,Carbon fibre electric patio heaters,Eddie Middleton,0,344250.0,48.0,717187.5,Westhawk,0,2009.0,0,0,1,0,0,0,0,0,0,0,0,0,0
341,0.0,A device to stop nuisance phone calls,Steve Smith,0,135000.0,13.0,1038461.5384615385,TrueCall Ltd,0,2009.0,0,0,0,0,0,0,0,0,0,0,0,1,0
342,1.0,An aviation renewable energy supply company,Rupert Sweet-Escott,0,108000.0,49.0,220408.16326530612,Sweet-Escott Aviation Ltd,0,2009.0,0,0,0,0,0,0,0,0,0,1,0,0,0
343,0.0,"Protective cases for laptops, mobile phones etc. using a material called D30",Jason Roberts,0,202500.0,40.0,506250.0,Tech21,0,2009.0,0,0,0,0,0,0,0,0,0,0,0,1,0
344,0.0,Food truck franchise that sells hot and cold foods,Michael Lea,0,135000.0,35.0,385714.28571428574,Earle's,0,2009.0,0,0,0,0,1,0,0,0,0,0,0,0,0
345,1.0,Wireless mice shaped like famous sports cars,David & Patti Bailey,0,162000.0,40.0,405000.0,Motor Mouse,0,2009.0,0,0,0,0,0,0,0,0,0,0,0,1,0
346,0.0,High energy drumming performance for corporate team building,Richard Enion & Michael Davis,0,67500.0,40.0,168750.0,BassToneSlap,0,2009.0,0,0,0,0,0,0,0,0,1,0,0,0,0
347,1.0,Magnamole - A device designed to thread cables through cavity walls,Sharon Wright,0,108000.0,23.0,469565.2173913043,Talpa Products Ltd,0,2009.0,0,0,0,0,0,0,0,0,0,1,0,0,0
348,1.0,A bandage that reduces the temperature gently via evaporation,Kay Russell,0,135000.0,30.0,450000.0,Physicool Ltd,0,2009.0,0,0,0,0,0,0,0,0,0,1,0,0,0
349,0.0,Invention that allows every last drop of liquid to be used in multi-directional household product sprays,Michael Pritchard,0,168750.0,25.0,675000.0,The Anyway Spray,0,2009.0,0,0,0,0,0,0,0,1,0,0,0,0,0
350,0.0,A labour-saving device for lifting wheelie bin lids,Lawrence Webb & Frank Drewett,0,67500.0,50.0,135000.0,Lid Lifters,0,2009.0,0,0,0,0,0,0,0,0,0,1,0,0,0
351,0.0,A bespoke nationwide car servicing company,Oliver Richmond & Toby Richmond,0,135000.0,30.0,450000.0,Servicing Stop,0,2009.0,1,0,0,0,0,0,0,0,0,0,0,0,0
352,0.0,New inline skate that allows dancers to perform ice-dancing moves on all surfaces,Karen O'Neill & Karen Coombes,0,135000.0,45.0,300000.0,KCO Inline Ice Skating Ltd,0,2009.0,0,0,0,1,0,0,0,0,0,0,0,0,0
353,1.0,Commercial cleaning company,Tony Earnshaw & Stephen Pearsons,0,135000.0,35.0,385714.28571428574,UK Commercial Cleaning,0,2009.0,1,0,0,0,0,0,0,0,0,0,0,0,0
354,0.0,A mobile digital advertising service,Ian Taylor,0,108000.0,45.0,240000.0,Media Displays,0,2010.0,1,0,0,0,0,0,0,0,0,0,0,0,0
355,1.0,The chance for wine lovers to rent their own vines in a vineyard,Geoff Bowen,0,81000.0,40.0,202500.0,Pebblebed Vineyard,0,2010.0,0,0,0,0,1,0,0,0,0,0,0,0,0
356,1.0,A frozen dessert which is a dairy-free healthy alternative to ice cream,Kirsty Henshaw,0,87750.0,30.0,292500.0,Worthenshaw's,0,2010.0,0,0,0,0,1,0,0,0,0,0,0,0,0
357,1.0,"The world's smallest production car, also powered by an electric motor",Faizal Khan & Gary Hilman,0,108000.0,30.0,360000.0,Peel Engineering,0,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,0.0,An electronic interactive sports cone game,Ralf Klinnert,0,162000.0,50.0,324000.0,Funky Moves,0,2010.0,0,0,0,0,0,0,0,0,1,0,0,0,0
359,0.0,An electronic graffiti wall,Tim Williams and Tom Hogan,0,67500.0,40.0,168750.0,Lumacoustics,1,2010.0,0,0,0,0,0,0,0,0,0,0,0,1,0
360,1.0,"Birds of prey business which does pest control, falconry displays and a gift delivery service",Layla Bennett,0,67500.0,25.0,270000.0,Hawksdrift Falconry,0,2010.0,1,0,0,0,0,0,0,0,0,0,0,0,0
361,1.0,A vintage hosting company that runs parties,Angela Newman,0,135000.0,39.0,346153.8461538461,Vintage Patisserie,0,2010.0,0,0,0,0,0,0,0,0,1,0,0,0,0
362,0.0,Jacket that has foil lining to prevent hypothermia,Letitia Valentine & Alexander Lewis,0,101250.0,45.0,225000.0,SURVIVA – SURVIVA JAK,1,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0
363,1.0,"""Kymera"" – a buttonless gesture-based universal remote control",Richard Blakesley & Chris Barnardo,0,270000.0,30.0,900000.0,The Wand Company,0,2010.0,0,0,0,0,0,0,0,0,0,1,0,0,0
364,0.0,"A 3-in-1 golf accessory that includes a pitch-mark repairer, ball marker, t-peg and sharpener",Dennis Fuller,0,135000.0,25.0,540000.0,Golfers' Mate,0,2010.0,0,0,0,1,0,0,0,0,0,0,0,0,0
365,0.0,"A security company that provides staffed security, electronic security (alarms) and CCTV",Peter Harrison and Wesley Downham,0,135000.0,20.0,675000.0,FGH Security,1,2010.0,1,0,0,0,0,0,0,0,0,0,0,0,0
366,0.0,"Power8 workshop, a power tool set that is the world's first cordless bench top system",Chris Elsworthy,0,202500.0,30.0,675000.0,Power8 Workshop,0,2010.0,0,0,0,0,0,0,0,1,0,0,0,0,0
367,1.0,An online antique valuation service,Patrick van der Vorst,0,135000.0,40.0,337500.0,ValueMyStuff,0,2010.0,0,0,0,0,0,0,0,0,0,0,0,1,0
368,0.0,"A backpack-tray for use on cars, planes, etc. that prevents children's toys rolling onto the floor",Solvej Biddle,0,108000.0,23.0,469565.2173913043,Content and Calm (Traykit),0,2010.0,0,1,0,0,0,0,0,0,0,0,0,0,0
369,1.0,A website that sells vehicle accessories,Adam Weaver,0,67500.0,20.0,337500.0,Proppa,0,2010.0,0,0,0,0,0,0,0,0,0,0,0,1,0
370,1.0,Wellington boots with a wedge,Sarah & Mike Longthorn & Laura Booth,0,87750.0,30.0,292500.0,WedgeWelly,0,2010.0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,0.0,Children's balance bikes,Simon Booth,0,101250.0,30.0,337500.0,Kiddimoto,0,2011.0,0,1,0,0,0,0,0,0,0,0,0,0,0
372,0.0,Hands-free pint-pulling product,"Nick Cross, Richard Hadden and Sebastian Stoddart",0,67500.0,30.0,225000.0,barMate,1,2011.0,0,0,0,0,0,0,0,0,0,1,0,0,0
373,0.0,Fancy-dress shop business and franchise,Peter and Michelle Hart,0,135000.0,50.0,270000.0,Fun Fancy Dress,1,2011.0,0,0,1,0,0,0,0,0,0,0,0,0,0
374,0.0,Energy-efficient dome-shaped buildings and garden structures,Aidan Quinn and Gemma Roe,0,101250.0,40.0,253125.0,EcoHab Homes and O-Pod Buildings,1,2011.0,0,0,0,0,0,0,0,0,0,0,0,1,0
375,1.0,Record label,Ryan Ashmore and Liam Webb,0,67500.0,79.0,85443.03797468354,RKA Records (renamed Savage Digital Ltd),1,2011.0,0,0,0,0,0,0,0,0,1,0,0,0,0
376,0.0,Corporate events and entertainment including the Cyclone GameCube,Bob Davis,0,67500.0,20.0,337500.0,Unique Ideas UK,0,2011.0,0,0,0,0,0,0,0,0,1,0,0,0,0
377,0.0,Advertising on belt banners,Robert Lewis,0,135000.0,49.0,275510.20408163266,Rollersigns,0,2011.0,1,0,0,0,0,0,0,0,0,0,0,0,0
378,0.0,Wheelbarrow accessories,Michael and Joe Smith,0,67500.0,50.0,135000.0,Wheelbarrow Booster,1,2011.0,0,0,0,0,0,0,0,0,0,1,0,0,0
379,0.0,Professional video hiring and editing business,Andrea McDowall and Rebecca Baldwin,0,81000.0,26.0,311538.46153846156,Shoot It Yourself,1,2011.0,1,0,0,0,0,0,0,0,0,0,0,0,0
380,1.0,"Lightweight, portable toilet",Kate Castle,0,67500.0,30.0,225000.0,BoginaBag,0,2011.0,0,0,0,0,0,0,0,0,0,1,0,0,0
381,0.0,Direct marketing company specialising in leaflet distribution,Henry Buckley and JJ Harding,0,67500.0,20.0,337500.0,JogPost Limited,1,2011.0,1,0,0,0,0,0,0,0,0,0,0,0,0
382,0.0,Stainless steel chain mail covering for roasting meats,Helen Waterston,0,94500.0,48.0,196875.0,Innovative Gadgets Ltd,0,2011.0,0,0,0,0,0,0,0,0,0,1,0,0,0
383,1.0,A website for buying gifts for children,Georgette Hewitt,0,81000.0,30.0,270000.0,The Present Club,0,2011.0,0,0,0,0,0,0,0,0,0,0,0,1,0
384,1.0,A company that installs solar panels in homes,Chris Hopkins,0,162000.0,25.0,648000.0,Ploughcroft Solar,0,2011.0,1,0,0,0,0,0,0,0,0,0,0,0,0
385,1.0,"Bike-engined car manufacturing, servicing, repairs and tuning company",Andy Bates,0,67500.0,35.0,192857.14285714287,AB Performance,0,2011.0,0,0,0,1,0,0,0,0,0,0,0,0,0
386,1.0,A zip-up memory foam mattress and duvet combo,Liz and Alan Colleran,0,108000.0,26.0,415384.6153846154,Raskelf Memory Foam (Duvalay),1,2011.0,0,0,0,0,0,0,0,0,0,1,0,0,0
387,1.0,A business turning the old popcorn treat into a modern mainstream snack,"Christian Hartmann, Martin McLaughlin, Tom Callard",0,94500.0,45.0,210000.0,Love Da Pop,1,2011.0,0,0,0,0,1,0,0,0,0,0,0,0,0
388,0.0,Caravan and motor home fabric covers,Anne and Keith Proctor,0,101250.0,26.0,389423.07692307694,Pro-Tec Covers,1,2012.0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0.0,Child-friendly tablet retail company,Ashley Sayed,0,202500.0,25.0,810000.0,Karuma Innovations,0,2012.0,0,1,0,0,0,0,0,0,0,0,0,0,0
390,1.0,Outdoor wooden DIY landscaping product,Henry and Philip Blake,0,101250.0,15.0,675000.0,WoodBlocX,1,2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0
391,0.0,Tent system for outdoor events,Dustin Toland,0,135000.0,45.0,300000.0,Gigwam,1,2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0
392,1.0,Ice cream for dogs,Marie Sawle,0,81000.0,40.0,202500.0,Billy + Margot,0,2012.0,0,0,0,0,0,0,0,0,0,0,1,0,0
393,1.0,Children's haircare brand,Geoff and Colette Bell,0,101250.0,20.0,506250.0,Shampooheads,1,2012.0,0,1,0,0,0,0,0,0,0,0,0,0,0
394,0.0,"Ergonomic, durable, patented gloves for golfing, gardening and gym use",Mark Richardson,0,135000.0,40.0,337500.0,Bionic Glove Technology Europe Ltd.,0,2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0
395,0.0,Frozen cocktails,Naomi Kibble and Helen McAvoy,0,108000.0,30.0,360000.0,Rocktails,1,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0
396,0.0,Large inflatables used for advertising brands and products,John Spence,0,54000.0,25.0,216000.0,Megaflatables,0,2012.0,0,0,0,0,0,0,0,0,0,1,0,0,0
397,0.0,"Website which buys iPhones, iPads, electronics, books, CDs, DVDs and games for cash",Ben Hardyment,0,337500.0,30.0,1125000.0,Zapper,0,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0
398,0.0,Coffee shop business and franchise,Umer Ashraf,0,108000.0,49.0,220408.16326530612,iCafe,0,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0
399,1.0,Children's backpack and accessories range,Kellie Forbes and Gill Hayward,0,81000.0,30.0,270000.0,YUUbag,1,2012.0,0,1,0,0,0,0,0,0,0,0,0,0,0
400,0.0,Oriental dipping sauces,Helen and Lisa Tse,0,67500.0,40.0,168750.0,Sweet Mandarin,1,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0
401,1.0,Mobile phone case attachment to prevent phone from falling on the floor,Mark Ferguson and Emma Jones,0,94500.0,35.0,270000.0,myBunjee,1,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0
402,0.0,"Product design business, including two products related to carrying of takeaway food and drink, and beer cups",Luke Booth and Christopher Eves,0,67500.0,30.0,225000.0,P4CK,1,2012.0,0,0,0,0,0,0,0,0,0,1,0,0,0
403,1.0,Homemade cakes with a twist,Allison Whitmarsh,0,67500.0,25.0,270000.0,ProperMaid,0,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0
404,0.0,Resuscitation and life support business,"Dr Caroline Howard, Chris Kurt-Gabel and Lee Jason Taylor",0,67500.0,32.0,210937.5,A to E Training & Solutions Ltd,1,2012.0,1,0,0,0,0,0,0,0,0,0,0,0,0
405,1.0,Sausage manufacturing company,Paul Turner,0,108000.0,33.0,327272.7272727273,A Turner & Sons Sausage Ltd,0,2012.0,0,0,0,0,1,0,0,0,0,0,0,0,0
406,0.0,Car parking space lettings agency,Harrison Woods,0,81000.0,40.0,202500.0,Primal Parking,0,2012.0,1,0,0,0,0,0,0,0,0,0,0,0,0
407,0.0,"Spinning, animated advertisement on bicycle wheels",Kiryl Chykeyuk and Art Stavenka,0,121500.00000000001,40.0,303750.00000000006,Old Bond (later renamed as Kino-mo and HyperByn),1,2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0
408,1.0,Online internship directory,Dupsy Abiola,0,135000.0,30.0,450000.0,Intern Avenue,0,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0
409,0.0,Hair extensions,Bee London,0,114750.00000000001,40.0,286875.00000000006,Weave Got Style,0,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0
410,0.0,Fashion technology accessories,"Lewis Blitz, James Gold and Richard Gold",0,162000.0,25.0,648000.0,Skinny Dip,1,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0
411,0.0,Franchise business for yoga classes for pregnant women and mothers and their babies,Cheryl and Michael MacDonald,0,67500.0,20.0,337500.0,YogaBellies,1,2013.0,0,0,0,1,0,0,0,0,0,0,0,0,0
412,1.0,Naturally derived tanning lotion and cellulite-reducing cream,Kate Cotton and Louise Ferguson,0,81000.0,10.0,810000.0,Skinny Tan,1,2013.0,0,0,1,0,0,0,0,0,0,0,0,0,0
413,1.0,"Low-carb, low calorie, gluten-free noodles and pasta",Ross Mendham,0,81000.0,50.0,162000.0,Bare Naked Foods,0,2013.0,0,0,0,0,1,0,0,0,0,0,0,0,0
414,0.0,Clothing and accessories company aimed at university and college students,Chris Rea and Tom Carson,0,101250.0,40.0,253125.0,Young Ones,1,2013.0,0,0,1,0,0,0,0,0,0,0,0,0,0
415,0.0,Woollen duvet and bed materials,Roger and Lesley Payne,0,175500.0,50.0,351000.0,Baavet,1,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
416,1.0,Portable wearable exercise mat and boot-camp business,Donna Kerr-Foley,0,67500.0,40.0,168750.0,The Running Mat,0,2013.0,0,0,0,1,0,0,0,0,0,0,0,0,0
417,0.0,Flavoured beef jerky snack,Joe Walters,0,67500.0,24.0,281250.0,Original Jerky,0,2013.0,0,0,0,0,1,0,0,0,0,0,0,0,0
